channel name;channel url;subscribers;language
@ADRIANCFCJuegosMas;https://www.youtube.com/@ADRIANCFCJuegosMas;27,4K ;spanish
@JuegosappstodoparaAndroid;https://www.youtube.com/@JuegosappstodoparaAndroid;40,7K ;spanish
@GaboGamesYT;https://www.youtube.com/@GaboGamesYT;83,5K ;spanish
@EmilianoJuegosyLocuras;https://www.youtube.com/@EmilianoJuegosyLocuras;40,7K ;spanish
@Hugoysusjuegos;https://www.youtube.com/@Hugoysusjuegos;6,04K ;spanish
@creador12;https://www.youtube.com/@creador12;20,9K ;spanish
@MozartFutbolVideojuegos;https://www.youtube.com/@MozartFutbolVideojuegos;119K ;spanish
@FERNANJUEGOS;https://www.youtube.com/@FERNANJUEGOS;117K ;spanish
@ElCofredelosVideojuegos;https://www.youtube.com/@ElCofredelosVideojuegos;179K ;spanish
@YensyJuegos;https://www.youtube.com/@YensyJuegos;134K ;spanish
@DevirTV;https://www.youtube.com/@DevirTV;28,8K ;spanish
@arturalucardjuegos1044;https://www.youtube.com/@arturalucardjuegos1044;10,4K ;spanish
@3DJuegosLATAM;https://www.youtube.com/@3DJuegosLATAM;591K ;spanish
@elrubiusOMG;https://www.youtube.com/@elrubiusOMG;40,3M ;spanish
@SoyMandyGames;https://www.youtube.com/@SoyMandyGames;911K ;spanish
@Juegosdemesa221b;https://www.youtube.com/@Juegosdemesa221b;32,3K ;spanish
@JuegosyDados;https://www.youtube.com/@JuegosyDados;8,63K ;spanish
@CogniQuiz;https://www.youtube.com/@CogniQuiz;223K ;spanish
@alex.juegos.mobile;https://www.youtube.com/@alex.juegos.mobile;18,2K ;spanish
@AgujerosdeGuion;https://www.youtube.com/@AgujerosdeGuion;831K ;spanish
@nicocoregames;https://www.youtube.com/@nicocoregames;834K ;spanish
@TusJuegosInfantiles;https://www.youtube.com/@TusJuegosInfantiles;7,69K ;spanish
@juegosdivertidosparaninos7780;https://www.youtube.com/@juegosdivertidosparaninos7780;7,79K ;spanish
@botsitasayayinjuegosyhisto8651;https://www.youtube.com/@botsitasayayinjuegosyhisto8651;104K ;spanish
