channel name;channel url;subscribers;language
@asobiSCC4315;https://www.youtube.com/@asobiSCC4315;7,24K;japanese
@user-hv8gq6jd4p;https://www.youtube.com/@user-hv8gq6jd4p;7,65K;japanese
@user-seiei-sports;https://www.youtube.com/@user-seiei-sports;7,65K;japanese
@drkengaming;https://www.youtube.com/@drkengaming;7,83K;japanese
@bridgestonesports;https://www.youtube.com/@bridgestonesports;7,89K;japanese
@momosports75;https://www.youtube.com/@momosports75;70,8K;japanese
@SPOTVNOWJAPAN;https://www.youtube.com/@SPOTVNOWJAPAN;714K;japanese
@user-ie5bc7jv3b;https://www.youtube.com/@user-ie5bc7jv3b;74,4K;japanese
@t.imanami;https://www.youtube.com/@t.imanami;77,4K;japanese
@asuaka;https://www.youtube.com/@asuaka;78,5K;japanese
@tvtokyokeiba;https://www.youtube.com/@tvtokyokeiba;79,7K;japanese
@ultra-sports;https://www.youtube.com/@ultra-sports;8,02K;japanese
@dorakichan1117;https://www.youtube.com/@dorakichan1117;8,08K;japanese
@user-ih5gl1hy6k;https://www.youtube.com/@user-ih5gl1hy6k;8,11K;japanese
@nicknickni;https://www.youtube.com/@nicknickni;8,2K;japanese
@shigasports;https://www.youtube.com/@shigasports;8,37K;japanese
@npbe6237;https://www.youtube.com/@npbe6237;8,44K;japanese
@user-ip3br1cj6j;https://www.youtube.com/@user-ip3br1cj6j;8,47K;japanese
@isuzu-sports;https://www.youtube.com/@isuzu-sports;8,48K;japanese
@user-fn3qe3gm2e;https://www.youtube.com/@user-fn3qe3gm2e;8,48K;japanese
@aogakumovie;https://www.youtube.com/@aogakumovie;8,61K;japanese
@fotballfact2023;https://www.youtube.com/@fotballfact2023;81,2K;japanese
@NBCSAuthentic;https://www.youtube.com/@NBCSAuthentic;85,1K;japanese
@tvasahi_sports;https://www.youtube.com/@tvasahi_sports;86,4K;japanese
@hamusho_fighters;https://www.youtube.com/@hamusho_fighters;86,6K;japanese
@sports-pita;https://www.youtube.com/@sports-pita;9,36K;japanese
@fbs8570;https://www.youtube.com/@fbs8570;9,46K;japanese
@LaLiga;https://www.youtube.com/@LaLiga;9,53M;japanese
@sebaschannelsports1664;https://www.youtube.com/@sebaschannelsports1664;9,6K;japanese
@user-jq3th5gy3h;https://www.youtube.com/@user-jq3th5gy3h;9,83K;japanese
@NBCSPhilly;https://www.youtube.com/@NBCSPhilly;98,8K;japanese
