channel name;channel url;subscribers;language
@CanalSaladeJogos;https://www.youtube.com/@CanalSaladeJogos;8,02K ;portuguese
@FonsecaJogosClassicos;https://www.youtube.com/@FonsecaJogosClassicos;8,47K ;portuguese
@BaixarJogosFree1;https://www.youtube.com/@BaixarJogosFree1;8,62K ;portuguese
@ZerandoJogos;https://www.youtube.com/@ZerandoJogos;8,63K ;portuguese
@PesquisaJogos;https://www.youtube.com/@PesquisaJogos;8,65K ;portuguese
@NoitedeJogoOficial;https://www.youtube.com/@NoitedeJogoOficial;8,83K ;portuguese
@Nessa_gamess;https://www.youtube.com/@Nessa_gamess;84,4K ;portuguese
@DIGITALSPARTACUS;https://www.youtube.com/@DIGITALSPARTACUS;844K ;portuguese
@OMeuCanaldeGames;https://www.youtube.com/@OMeuCanaldeGames;876K ;portuguese
@BRWJOGOS;https://www.youtube.com/@BRWJOGOS;9,16K ;portuguese
@CazeTV;https://www.youtube.com/@CazeTV;9,49M ;portuguese
@BRKsEDU;https://www.youtube.com/@BRKsEDU;9,49M ;portuguese
@jogosquevalemapena;https://www.youtube.com/@jogosquevalemapena;90,5K ;portuguese
@filmesdejogos;https://www.youtube.com/@filmesdejogos;91,1K ;portuguese
@CHARLESJOGOS;https://www.youtube.com/@CHARLESJOGOS;91,8K ;portuguese
@Terrorizando;https://www.youtube.com/@Terrorizando;944K ;portuguese
@nbabrasil;https://www.youtube.com/@nbabrasil;971K ;portuguese
